policy,condition,seed,cell,episode,success,failure_mode,frames,duration_s,n_releases,n_kept,nearest_release_deg,max_travel_deg,n_rel_12,n_rel_11,n_rel_10,n_rel_9,n_rel_8
density25,density25,1000,spot_check,3,1,success,601,20.0,1,1,3.9302241968046836,14.049680020785194,1,1,1,1,1
density25,density25,1000,spot_check,4,1,success,451,15.0,1,1,2.0598721352954605,15.59247632126352,1,1,1,1,1
density25,density25,1000,spot_check,5,1,success,482,16.033,2,1,1.7932553400742144,69.13011408687082,2,2,2,2,2
density25,density25,1000,spot_check,6,1,success,492,16.367,1,1,2.1715046207437005,67.7759439947265,1,1,1,1,1
density5-seed2000,density5,2000,distractors,1,0,timeout_other,1139,37.933,1,0,33.00773578181687,0.7405494157620955,1,1,1,1,1
density5-seed2000,density5,2000,distractors,2,0,contact_no_grasp,1151,38.333,2,0,33.702134781598566,0.7207733798420577,2,2,1,1,1
density5-seed2000,density5,2000,distractors,3,1,success,1151,38.333,3,3,5.07344990580194,41.131998158522954,3,3,3,4,3
density5-seed2000,density5,2000,distractors,4,1,success,1151,38.333,4,2,5.974736178888104,42.00733340214102,4,5,5,5,5
density5-seed2000,density5,2000,distractors,5,0,contact_no_grasp,1151,38.333,4,0,32.21973514205796,7.675096117274872,4,3,3,3,3
density5-seed2000,density5,2000,distractors,6,0,contact_no_grasp,1150,38.3,1,0,33.5815359477089,0.02660052888101827,1,1,1,1,1
density5-seed2000,density5,2000,distractors,7,0,contact_no_grasp,1151,38.333,0,0,,,0,0,0,0,0
density5-seed2000,density5,2000,distractors,8,0,contact_no_grasp,1150,38.3,3,1,22.55461126887011,13.352044605231068,3,3,2,2,2
density5-seed2000,density5,2000,distractors,9,1,success,401,13.333,1,1,3.282190228234189,44.246932212066994,1,1,1,1,1
density5-seed2000,density5,2000,distractors,10,0,timeout_other,1151,38.333,3,0,35.54572213018298,0.8298616910579018,3,3,3,2,2
density5-seed2000,density5,2000,distractors,11,0,contact_no_grasp,1149,38.267,1,0,38.57887217652208,2.7601282642192047,1,1,1,1,1
density5-seed2000,density5,2000,distractors,12,0,contact_no_grasp,1150,38.3,1,0,31.73423794927514,0.5156690638396579,1,1,1,1,1
density5-seed2000,density5,2000,distractors,13,0,contact_no_grasp,1151,38.333,2,0,29.431606487757865,1.2861509721319289,2,2,2,2,2
density5-seed2000,density5,2000,distractors,14,0,contact_no_grasp,1150,38.3,1,1,21.5157555020945,23.8843928945841,1,1,1,1,1
density5-seed2000,density5,2000,distractors,15,1,success,1148,38.233,2,2,6.751392741505196,42.588233736406416,2,2,2,2,2
density5-seed2000,density5,2000,in_distribution,1,1,success,401,13.333,1,1,2.0384151351914745,46.3286284878382,1,1,1,1,1
density5-seed2000,density5,2000,in_distribution,2,1,success,401,13.333,1,1,5.045579325144107,44.573838473684965,1,1,1,1,1
density5-seed2000,density5,2000,in_distribution,3,1,success,423,14.067,1,1,6.925132929868251,43.07729413000751,1,1,1,1,1
density5-seed2000,density5,2000,in_distribution,4,1,success,450,14.967,1,1,4.966975422655256,42.72578106751144,1,1,1,1,1
density5-seed2000,density5,2000,in_distribution,5,1,success,485,16.133,1,1,1.9480786318869114,44.599997560068054,1,1,1,1,1
density5-seed2000,density5,2000,in_distribution,6,1,success,454,15.1,2,1,5.361406103740425,41.230740161193715,2,2,2,2,2
density5-seed2000,density5,2000,in_distribution,7,1,success,433,14.4,1,1,3.3944577395708357,47.93902881216861,1,1,1,1,1
density5-seed2000,density5,2000,in_distribution,8,1,success,385,12.8,1,1,2.9670599880054986,45.17409714699864,1,1,1,1,1
density5-seed2000,density5,2000,in_distribution,9,1,success,451,15.0,2,1,7.557651280151074,38.69800363155035,2,2,2,2,2
density5-seed2000,density5,2000,in_distribution,10,1,success_after_missed_grasp,541,18.0,2,1,4.22346323119373,41.394806607604316,2,2,2,2,2
density5-seed2000,density5,2000,in_distribution,11,1,success,449,14.933,1,1,6.336520016223151,40.56728827062607,1,1,1,1,1
density5-seed2000,density5,2000,in_distribution,12,1,success,455,15.133,1,1,2.370618706784523,43.33935357419486,1,1,1,1,1
density5-seed2000,density5,2000,in_distribution,13,1,success_after_missed_grasp,644,21.433,1,1,3.319479454974765,43.45254015433866,1,1,1,1,1
density5-seed2000,density5,2000,in_distribution,14,1,success,413,13.733,1,1,1.8245615736154726,43.63792429317973,1,1,1,1,1
density5-seed2000,density5,2000,in_distribution,15,1,success,424,14.1,1,1,4.174595184835486,41.97866315925335,1,1,1,1,1
density5-seed2000,density5,2000,new_positions,1,0,timeout_other,1151,38.333,0,0,,,0,0,0,0,0
density5-seed2000,density5,2000,new_positions,2,0,timeout_other,1151,38.333,3,0,8.037410625056165,6.866433616665405,3,3,3,3,3
density5-seed2000,density5,2000,new_positions,3,0,timeout_other,1151,38.333,3,1,12.523316723524102,15.671179729233462,3,3,3,4,4
density5-seed2000,density5,2000,new_positions,4,0,timeout_other,1151,38.333,4,0,8.142041543016848,9.011646954801767,4,4,4,3,4
density5-seed2000,density5,2000,new_positions,5,0,timeout_other,1107,36.867,2,0,0.29784716807174405,3.873735714472595,2,2,2,3,3
density5-seed2000,density5,2000,new_positions,6,0,timeout_other,1118,37.233,0,0,,,0,0,0,0,0
density5-seed2000,density5,2000,new_positions,7,0,timeout_other,1146,38.167,8,1,36.08846502790816,11.82698990588213,8,8,8,4,2
density5-seed2000,density5,2000,new_positions,8,0,timeout_other,1139,37.933,2,0,43.224158667210645,1.5819779405501748,2,2,2,2,3
density5-seed2000,density5,2000,new_positions,9,0,timeout_other,1137,37.867,3,0,43.328744355407196,7.265607995412694,3,3,3,4,3
density5-seed2000,density5,2000,new_positions,10,0,timeout_other,1132,37.7,0,0,,,0,0,0,0,0
density5-seed2000,density5,2000,new_positions,11,0,timeout_other,1130,37.633,1,0,22.493993434385793,0.8616934944583701,1,1,1,1,1
density5-seed2000,density5,2000,new_positions,12,0,timeout_other,1132,37.7,2,0,21.689276778399154,0.5063689197389385,2,2,2,2,2
density5-seed2000,density5,2000,new_positions,13,0,timeout_other,1101,36.667,1,0,19.401522743197653,0.40971110459935467,1,1,1,1,1
density5-seed2000,density5,2000,new_positions,14,0,timeout_other,1119,37.267,1,0,24.229278565054962,0.8699126471963456,1,1,1,1,1
density5-seed2000,density5,2000,new_positions,15,0,timeout_other,1108,36.9,2,0,22.823632478352586,2.629765681146467,2,2,2,2,2
density5-seed2000,density5,2000,new_positions,16,0,timeout_other,1124,37.433,2,0,50.4359434939328,0.14436436115492768,2,2,1,1,1
density5-seed2000,density5,2000,new_positions,17,0,timeout_other,1114,37.1,1,0,56.224099533703225,0.8215281070166682,1,1,1,1,1
density5-seed2000,density5,2000,new_positions,18,0,timeout_other,1101,36.667,2,0,50.61169731139499,3.504868896074548,2,2,2,2,2
density5-seed2000,density5,2000,new_positions,19,0,contact_no_grasp,1105,36.8,0,0,,,0,0,0,0,0
density5-seed2000,density5,2000,new_positions,20,0,timeout_other,1103,36.733,2,0,52.67863421053481,1.7038612997411704,2,2,2,2,2
density5-seed2000,density5,2000,new_positions,21,0,timeout_other,1101,36.667,3,0,28.48588106681722,3.0218882873680055,3,4,3,3,3
density5-seed2000,density5,2000,new_positions,22,0,timeout_other,1093,36.4,1,0,44.12538910601525,0.2275400882021934,1,2,2,2,1
density5-seed2000,density5,2000,new_positions,23,0,timeout_other,1101,36.667,2,0,38.85334176339184,0.7884850505327634,2,2,2,2,2
density5-seed2000,density5,2000,new_positions,24,0,timeout_other,1101,36.667,3,0,34.167334213132094,7.318796841138408,3,3,3,3,3
density5-seed2000,density5,2000,new_positions,25,0,timeout_other,1067,35.533,3,0,41.9090311580906,3.7008241353884266,3,3,3,3,3
density5-seed2000,density5,2000,spot_check,1,1,success,533,17.733,1,1,1.3371925225669337,46.83684640033485,1,1,1,1,1
density5-seed2000,density5,2000,spot_check,2,1,success,549,18.267,1,1,1.481982043504697,46.65525070653743,1,1,1,1,1
density5-seed2000,density5,2000,spot_check,3,1,success,422,14.033,0,0,,,0,0,0,1,1
density5-seed2000,density5,2000,spot_check,4,1,success,537,17.867,1,1,0.12100240869870404,18.86392164141765,1,1,1,1,1
density5-seed2000,density5,2000,spot_check,5,0,contact_no_grasp,1149,38.267,3,0,51.06951479312461,5.193107835284692,3,3,4,4,5
density5-seed2000,density5,2000,spot_check,6,0,timeout_other,1130,37.633,2,0,57.39555585228079,2.3616739433168945,2,2,2,2,2
density50-fixedstep,density50-fixedstep,1000,distractors,1,0,timeout_other,1151,38.333,1,0,23.691753574591683,1.5252480565905904,1,1,1,1,1
density50-fixedstep,density50-fixedstep,1000,distractors,2,0,contact_no_grasp,1101,36.667,8,1,15.600444121825909,22.280385797413686,8,8,8,8,10
density50-fixedstep,density50-fixedstep,1000,distractors,3,0,timeout_other,1054,35.1,6,0,22.023692537755878,1.6616560499371427,6,6,6,5,5
density50-fixedstep,density50-fixedstep,1000,distractors,4,0,contact_no_grasp,1084,36.1,1,0,27.737346110048886,0.8891086113913964,1,1,1,1,1
density50-fixedstep,density50-fixedstep,1000,distractors,5,0,timeout_other,1082,36.033,3,0,27.128816269768485,0.4265325061775016,3,3,3,3,2
density50-fixedstep,density50-fixedstep,1000,distractors,6,0,timeout_other,1069,35.6,4,0,22.927363324007054,1.2942542235993173,4,4,4,4,4
density50-fixedstep,density50-fixedstep,1000,distractors,7,0,timeout_other,1051,35.0,3,0,23.896177634941544,1.765718429762694,3,2,2,2,1
density50-fixedstep,density50-fixedstep,1000,distractors,8,0,contact_no_grasp,1067,35.533,6,0,19.567072725871775,4.6912655103400365,6,6,5,5,5
density50-fixedstep,density50-fixedstep,1000,distractors,9,0,contact_no_grasp,1076,35.833,4,0,20.008050261819953,1.7625193285456726,4,4,4,4,3
density50-fixedstep,density50-fixedstep,1000,distractors,10,1,success,444,14.767,1,1,4.545564282670366,42.815833527897254,1,1,1,1,1
density50-fixedstep,density50-fixedstep,1000,distractors,11,0,timeout_other,1101,36.667,4,0,22.728555895767037,2.082749224680189,4,4,3,3,3
density50-fixedstep,density50-fixedstep,1000,distractors,12,0,timeout_other,1094,36.433,2,0,20.931813918488906,0.837371188796654,2,2,2,2,3
density50-fixedstep,density50-fixedstep,1000,distractors,13,0,timeout_other,1056,35.167,2,0,28.158658649147974,2.467249937199108,2,2,2,2,1
density50-fixedstep,density50-fixedstep,1000,distractors,14,0,contact_no_grasp,1084,36.1,1,0,29.061657094955333,0.9478806192015106,1,1,1,1,1
density50-fixedstep,density50-fixedstep,1000,distractors,15,0,timeout_other,1006,33.5,4,0,25.288809761610366,2.142679792898532,4,3,2,2,2
density50-fixedstep,density50-fixedstep,1000,in_distribution,1,0,contact_no_grasp,1151,38.333,2,0,32.2051338434522,0.29393082363143463,2,2,1,1,1
density50-fixedstep,density50-fixedstep,1000,in_distribution,2,0,contact_no_grasp,1151,38.333,4,0,31.113730362857435,3.03916877105209,4,4,4,3,3
density50-fixedstep,density50-fixedstep,1000,in_distribution,3,0,contact_no_grasp,1151,38.333,1,0,50.36202177662685,0.06507658463240062,1,1,1,1,1
density50-fixedstep,density50-fixedstep,1000,in_distribution,4,1,success,405,13.467,0,0,,,0,0,0,0,0
density50-fixedstep,density50-fixedstep,1000,in_distribution,5,1,success,471,15.667,1,1,4.917608039701005,44.682525596892965,1,1,1,1,1
density50-fixedstep,density50-fixedstep,1000,in_distribution,6,1,success,491,16.333,2,1,1.202268768407503,49.28842625960176,2,2,2,2,2
density50-fixedstep,density50-fixedstep,1000,in_distribution,7,1,success,451,15.0,0,0,,,0,0,0,1,1
density50-fixedstep,density50-fixedstep,1000,in_distribution,8,1,success,425,14.133,1,1,2.402945323804591,47.843226744166394,1,1,1,1,1
density50-fixedstep,density50-fixedstep,1000,in_distribution,9,0,contact_no_grasp,1151,38.333,5,0,33.36618573323779,1.2876425366785753,5,5,6,6,4
density50-fixedstep,density50-fixedstep,1000,in_distribution,10,0,timeout_other,1151,38.333,6,0,29.371566237361503,2.0076040422544725,6,6,5,4,4
density50-fixedstep,density50-fixedstep,1000,in_distribution,11,1,success,474,15.767,1,1,4.962099654081879,46.90633379156535,1,1,1,1,1
density50-fixedstep,density50-fixedstep,1000,in_distribution,12,0,timeout_other,1151,38.333,4,0,34.49094186805195,1.0461499708370994,4,4,3,3,3
density50-fixedstep,density50-fixedstep,1000,in_distribution,13,1,success,520,17.3,1,1,2.171794091234137,48.000631750915716,1,2,2,2,2
density50-fixedstep,density50-fixedstep,1000,in_distribution,14,1,success,525,17.467,1,1,3.930965964936437,42.459231212341116,1,2,2,2,2
density50-fixedstep,density50-fixedstep,1000,in_distribution,15,0,contact_no_grasp,1150,38.3,3,0,30.607742164658074,1.6577815552672277,3,4,4,4,3
density50-fixedstep,density50-fixedstep,1000,new_positions,1,0,timeout_other,1151,38.333,2,0,14.267399947912134,2.5260497613141624,2,2,2,2,2
density50-fixedstep,density50-fixedstep,1000,new_positions,2,0,timeout_other,1151,38.333,2,0,16.23058700489655,3.827727998398027,2,3,2,2,2
density50-fixedstep,density50-fixedstep,1000,new_positions,3,0,timeout_other,1151,38.333,5,0,6.327410491101109,6.478654876991057,5,4,4,4,4
density50-fixedstep,density50-fixedstep,1000,new_positions,4,0,timeout_other,1151,38.333,7,0,9.937865808380755,5.976686361004472,7,6,5,6,6
density50-fixedstep,density50-fixedstep,1000,new_positions,5,0,timeout_other,1151,38.333,8,1,0.5128875586585515,10.537426008823257,8,9,9,9,9
density50-fixedstep,density50-fixedstep,1000,new_positions,6,0,timeout_other,1151,38.333,8,0,47.07659839953956,3.4306739909932418,8,8,8,7,5
density50-fixedstep,density50-fixedstep,1000,new_positions,7,0,timeout_other,1151,38.333,5,0,38.98948038901585,2.20905786399382,5,5,4,4,3
density50-fixedstep,density50-fixedstep,1000,new_positions,8,0,timeout_other,1150,38.3,7,0,47.50968967381377,2.220079452917375,7,5,6,6,6
density50-fixedstep,density50-fixedstep,1000,new_positions,9,0,timeout_other,1151,38.333,4,0,46.77931220585603,2.2751946342974634,4,4,3,3,2
density50-fixedstep,density50-fixedstep,1000,new_positions,10,0,timeout_other,1151,38.333,2,0,48.97231893115486,2.573291345354235,2,1,1,1,2
density50-fixedstep,density50-fixedstep,1000,new_positions,11,0,timeout_other,1151,38.333,4,0,18.146494484839025,2.073105786669713,4,4,4,4,4
density50-fixedstep,density50-fixedstep,1000,new_positions,12,0,timeout_other,1151,38.333,6,0,16.54093012688956,0.7387232640352863,6,4,3,3,2
density50-fixedstep,density50-fixedstep,1000,new_positions,13,0,timeout_other,1151,38.333,6,0,19.37666446483098,2.2301950896653944,6,6,6,5,4
density50-fixedstep,density50-fixedstep,1000,new_positions,14,0,timeout_other,1151,38.333,3,0,18.430544640347108,1.0333485906949602,3,3,3,2,2
density50-fixedstep,density50-fixedstep,1000,new_positions,15,0,timeout_other,1150,38.3,3,0,20.28684110035483,2.4286519872333887,3,3,3,3,3
density50-fixedstep,density50-fixedstep,1000,new_positions,16,0,timeout_other,1150,38.3,1,0,53.642086080633874,1.413551344877284,1,1,1,2,2
density50-fixedstep,density50-fixedstep,1000,new_positions,17,0,timeout_other,1147,38.2,4,0,38.27949455854512,0.34441198952742447,4,5,5,6,5
density50-fixedstep,density50-fixedstep,1000,new_positions,18,0,timeout_other,1151,38.333,1,0,86.81329476904295,1.0128029703382282,1,1,1,1,1
density50-fixedstep,density50-fixedstep,1000,new_positions,19,0,grasp_drop,1145,38.133,4,1,14.971576718103778,31.029208698865453,4,4,4,4,3
density50-fixedstep,density50-fixedstep,1000,new_positions,20,0,timeout_other,1150,38.3,1,0,49.52888952132459,1.3339777162454496,1,2,2,2,1
density50-fixedstep,density50-fixedstep,1000,new_positions,21,0,contact_no_grasp,1146,38.167,6,0,37.96610023666379,2.4926095875011782,6,6,4,2,3
density50-fixedstep,density50-fixedstep,1000,new_positions,22,0,timeout_other,1146,38.167,8,0,32.66706881675954,1.6037370754785503,8,7,7,5,4
density50-fixedstep,density50-fixedstep,1000,new_positions,23,0,timeout_other,1148,38.233,7,0,34.48818104324936,5.169815863649896,7,7,6,5,5
density50-fixedstep,density50-fixedstep,1000,new_positions,24,0,timeout_other,1141,38.0,3,0,33.63679767352477,1.2413887706871378,3,3,2,1,1
density50-fixedstep,density50-fixedstep,1000,new_positions,25,0,timeout_other,1142,38.033,6,0,33.871807004975636,3.4498423650321612,6,5,4,2,2
density50-fixedstep,density50-fixedstep,1000,spot_check,1,1,success,472,15.7,0,0,,,0,0,0,0,0
density50-fixedstep,density50-fixedstep,1000,spot_check,2,1,success,530,17.633,1,1,3.9525188521403827,53.79706302833163,1,1,2,2,2
density50-fixedstep,density50-fixedstep,1000,spot_check,3,1,success,451,15.0,2,1,5.48134277388321,10.801043166087299,2,2,2,2,1
density50-fixedstep,density50-fixedstep,1000,spot_check,4,1,success,465,15.467,0,0,,,0,0,1,1,1
density50-fixedstep,density50-fixedstep,1000,spot_check,5,1,success,473,15.733,0,0,,,0,0,0,1,2
density50-fixedstep,density50-fixedstep,1000,spot_check,6,1,success,701,23.333,2,1,6.168677789102848,60.476107923009664,2,2,2,2,2
density50-seed2000,density50,2000,distractors,1,1,success,455,15.133,1,1,2.7076980469509486,45.70501497351759,1,1,1,1,1
density50-seed2000,density50,2000,distractors,2,1,success,515,17.133,1,1,2.729496984071769,46.6598768068128,1,1,1,1,2
density50-seed2000,density50,2000,distractors,3,1,success,501,16.667,1,1,3.30306105059503,47.47674082055223,1,1,1,1,1
density50-seed2000,density50,2000,distractors,4,1,success,385,12.8,1,1,3.523548913973837,45.926014837826365,1,1,1,1,1
density50-seed2000,density50,2000,distractors,5,1,success,501,16.667,1,1,2.3024900176685286,47.435748180724566,1,1,2,2,2
density50-seed2000,density50,2000,distractors,6,1,success,454,15.1,1,1,1.7117440683469916,48.20567274524833,1,1,1,1,1
density50-seed2000,density50,2000,distractors,7,1,success,401,13.333,1,1,3.6157072721776196,46.405229616371315,1,1,1,1,1
density50-seed2000,density50,2000,distractors,8,0,contact_no_grasp,1151,38.333,3,1,27.21618389135546,10.56318888247256,3,4,3,3,3
density50-seed2000,density50,2000,distractors,9,0,contact_no_grasp,1151,38.333,2,0,30.438752345347343,5.190145059585259,2,2,3,3,3
density50-seed2000,density50,2000,distractors,10,1,success,716,23.833,0,0,,,0,1,2,2,2
density50-seed2000,density50,2000,distractors,11,1,success,449,14.933,1,1,2.5039379595385363,46.8953791426927,1,1,1,1,1
density50-seed2000,density50,2000,distractors,12,0,contact_no_grasp,1150,38.3,5,0,19.61932034020592,8.336616244616458,5,4,4,4,3
density50-seed2000,density50,2000,distractors,13,1,success,507,16.867,0,0,,,0,0,0,0,1
density50-seed2000,density50,2000,distractors,14,1,success,601,20.0,1,1,2.3858177167232704,47.0966660666024,1,1,1,1,1
density50-seed2000,density50,2000,distractors,15,1,success,489,16.267,1,1,2.418422949090388,48.011586399788364,1,1,1,1,1
density50-seed2000,density50,2000,in_distribution,1,1,success,651,21.667,2,1,1.114653287713086,49.71342502447757,2,2,2,2,2
density50-seed2000,density50,2000,in_distribution,2,1,success,744,24.767,1,1,2.4409799370580494,48.26222261474666,1,1,1,1,1
density50-seed2000,density50,2000,in_distribution,3,1,success,445,14.8,2,1,2.199443950643012,50.65884288302212,2,2,2,2,2
density50-seed2000,density50,2000,in_distribution,4,1,success,501,16.667,1,1,4.333485537038886,47.48566193922953,1,1,1,1,2
density50-seed2000,density50,2000,in_distribution,5,1,success,472,15.7,1,1,0.24415762885708503,50.12271639686578,1,1,1,1,1
density50-seed2000,density50,2000,in_distribution,6,1,success,458,15.233,1,1,0.6876879326928496,50.45780019983873,1,1,1,1,1
density50-seed2000,density50,2000,in_distribution,7,1,success,610,20.3,2,1,1.968091897919816,48.74310908537391,2,2,2,2,2
density50-seed2000,density50,2000,in_distribution,8,1,success,586,19.5,1,1,1.943363881273843,49.05385746605354,1,1,1,1,1
density50-seed2000,density50,2000,in_distribution,9,1,success,822,27.367,4,1,2.1257339086331832,49.29767484177138,4,3,3,3,4
density50-seed2000,density50,2000,in_distribution,10,1,success,600,19.967,1,1,2.8555921388986967,47.07697845487124,1,1,2,2,2
density50-seed2000,density50,2000,in_distribution,11,1,success,401,13.333,1,1,1.5373959919540106,49.81305714890644,1,1,1,1,1
density50-seed2000,density50,2000,in_distribution,12,1,success,478,15.9,1,1,1.4870787839529989,50.15558758024599,1,1,1,1,1
density50-seed2000,density50,2000,in_distribution,13,1,success,578,19.233,1,1,1.0848957212956911,49.796910123111495,1,1,1,1,1
density50-seed2000,density50,2000,in_distribution,14,1,success,551,18.333,1,1,1.2501906081001088,50.15786896954879,1,1,1,1,1
density50-seed2000,density50,2000,in_distribution,15,1,success,501,16.667,2,1,1.9418333060556314,49.25342384973568,2,2,2,2,2
density50-seed2000,density50,2000,new_positions,1,0,timeout_other,1151,38.333,0,0,,,0,0,0,0,0
density50-seed2000,density50,2000,new_positions,2,0,timeout_other,1151,38.333,2,1,0.9026270086080039,66.24630955561044,2,3,3,3,3
density50-seed2000,density50,2000,new_positions,3,0,timeout_other,1151,38.333,10,0,36.30725566886506,9.448212327258917,10,8,7,9,9
density50-seed2000,density50,2000,new_positions,4,0,timeout_other,1151,38.333,3,0,4.001156880670873,1.4984403753898476,3,3,2,2,2
density50-seed2000,density50,2000,new_positions,5,0,timeout_other,1151,38.333,4,1,0.8036025215830982,14.195634660446983,4,4,4,4,4
density50-seed2000,density50,2000,new_positions,6,0,timeout_other,1151,38.333,1,0,44.20487745206455,5.7962774962178685,1,2,2,2,2
density50-seed2000,density50,2000,new_positions,7,0,timeout_other,1151,38.333,1,0,51.37426545645445,0.2668121878022873,1,1,1,1,1
density50-seed2000,density50,2000,new_positions,8,0,timeout_other,1151,38.333,1,0,52.30096181102968,0.3969364100180428,1,1,1,1,1
density50-seed2000,density50,2000,new_positions,9,0,timeout_other,1151,38.333,1,0,46.51883942179441,2.374540906617028,1,2,4,2,2
density50-seed2000,density50,2000,new_positions,10,0,timeout_other,1151,38.333,3,0,46.314350230584196,0.48231573117379867,3,3,1,1,1
density50-seed2000,density50,2000,new_positions,11,0,timeout_other,1151,38.333,6,0,21.011394783883,1.6900325255067847,6,6,6,7,5
density50-seed2000,density50,2000,new_positions,12,0,timeout_other,1151,38.333,6,0,21.249560248274964,2.3555873739577198,6,6,9,7,7
density50-seed2000,density50,2000,new_positions,13,0,timeout_other,1151,38.333,6,0,23.3744930124724,1.9325181108197675,6,6,5,5,5
density50-seed2000,density50,2000,new_positions,14,0,timeout_other,1150,38.3,4,0,17.956156782230273,5.046330918510995,4,5,4,4,4
density50-seed2000,density50,2000,new_positions,15,0,timeout_other,1151,38.333,5,0,24.763506305713058,3.4999569436898637,5,5,5,5,5
density50-seed2000,density50,2000,new_positions,16,0,contact_no_grasp,1144,38.1,4,1,43.26752159730476,12.425533466539946,4,4,3,5,4
density50-seed2000,density50,2000,new_positions,17,1,success,402,13.367,1,1,1.131214618147478,63.65543830553357,1,1,1,1,1
density50-seed2000,density50,2000,new_positions,18,0,timeout_other,1147,38.2,5,0,35.00517398228514,4.9449266919234525,5,5,6,6,6
density50-seed2000,density50,2000,new_positions,19,1,success,562,18.7,1,1,1.69490412256555,60.108516583960125,1,1,1,1,1
density50-seed2000,density50,2000,new_positions,20,0,timeout_other,1148,38.233,2,0,64.41213238476656,0.7743733641237327,2,2,2,2,2
density50-seed2000,density50,2000,new_positions,21,0,contact_no_grasp,1147,38.2,4,1,39.654557183337054,14.248938842071237,4,5,4,4,3
density50-seed2000,density50,2000,new_positions,22,0,contact_no_grasp,1149,38.267,6,1,35.924692373292714,14.086659875939105,6,6,5,6,7
density50-seed2000,density50,2000,new_positions,23,0,contact_no_grasp,1137,37.867,5,0,33.80541242501644,7.184149190211848,5,5,5,5,5
density50-seed2000,density50,2000,new_positions,24,0,timeout_other,1145,38.133,4,0,40.13049189938719,7.104040041172706,4,5,6,5,5
density50-seed2000,density50,2000,new_positions,25,0,contact_no_grasp,1136,37.833,7,1,36.61986661123163,17.345484282709982,7,7,9,8,6
density50-seed2000,density50,2000,spot_check,1,1,success,471,15.667,0,0,,,0,0,0,0,0
density50-seed2000,density50,2000,spot_check,2,1,success,544,18.1,2,1,1.0931239199864926,49.40005150828775,2,2,2,2,2
density50-seed2000,density50,2000,spot_check,3,1,success,394,13.1,1,1,2.1905734893015385,15.839517674568652,1,1,1,1,1
density50-seed2000,density50,2000,spot_check,4,1,success,424,14.1,1,1,2.242392325471716,16.13543431099428,1,1,1,1,1
density50-seed2000,density50,2000,spot_check,5,1,success,451,15.0,1,1,1.7722434008492876,68.23744860682811,1,1,1,1,1
density50-seed2000,density50,2000,spot_check,6,1,success,471,15.667,1,1,0.6043457601135778,69.14256855472206,1,1,1,1,1
density50,density50,1000,distractors,1,1,success,451,15.0,1,1,2.163205863620849,47.6676086159966,1,1,1,1,2
density50,density50,1000,distractors,2,1,success,426,14.167,1,1,1.2543191809700325,47.904860439153104,1,1,1,1,1
density50,density50,1000,distractors,3,1,success,457,15.2,2,1,2.307638974017255,48.40994845197184,2,2,2,2,2
density50,density50,1000,distractors,4,1,success,453,15.067,1,1,2.1342045388597306,46.8659653224827,1,1,1,1,1
density50,density50,1000,distractors,5,1,success,501,16.667,1,1,4.298821445808503,44.97260035698337,1,1,1,1,1
density50,density50,1000,distractors,6,1,success,661,22.0,1,1,3.1836707560029502,45.91197190065882,1,1,1,1,2
density50,density50,1000,distractors,7,1,success,472,15.7,1,1,2.9693612784045094,46.72974050968088,1,1,1,1,2
density50,density50,1000,distractors,8,1,success,601,20.0,2,1,3.110219428243962,45.838616459999784,2,2,2,2,2
density50,density50,1000,distractors,9,1,success,1150,38.3,2,2,3.051932735802975,45.652141379247865,2,3,3,3,3
density50,density50,1000,distractors,10,0,contact_no_grasp,1147,38.2,3,0,22.335318375859657,5.757922656234358,3,4,3,3,3
density50,density50,1000,distractors,11,0,timeout_other,1146,38.167,4,0,22.090524037236584,3.1104703281219095,4,3,3,3,3
density50,density50,1000,distractors,12,0,contact_no_grasp,1150,38.3,3,0,26.41640180263557,9.565617939800902,3,4,4,4,4
density50,density50,1000,distractors,13,1,success,451,15.0,1,1,2.8992678083346384,46.874956999592044,1,1,1,1,1
density50,density50,1000,distractors,14,1,success,1149,38.267,3,2,2.7184138826689868,45.641253670426124,3,3,3,3,5
density50,density50,1000,distractors,15,0,contact_no_grasp,1151,38.333,4,0,32.29711263949238,2.889733701040381,4,4,5,5,5
density50,density50,1000,in_distribution,1,1,success,451,15.0,1,1,0.6780159999309667,50.74026007683995,1,1,1,1,1
density50,density50,1000,in_distribution,2,1,success,551,18.333,1,1,0.8699783556673175,51.02057425383078,1,1,1,1,1
density50,density50,1000,in_distribution,3,0,contact_no_grasp,1151,38.333,6,1,27.93418875733503,14.766461421645003,6,6,6,6,6
density50,density50,1000,in_distribution,4,1,success,451,15.0,1,1,1.6110843236770513,51.113177672913615,1,1,1,1,1
density50,density50,1000,in_distribution,5,1,success,978,32.567,1,1,1.923835478312423,50.186635099536424,1,1,1,1,1
density50,density50,1000,in_distribution,6,1,success,622,20.7,1,1,1.7440743037481887,49.904987549099,1,1,1,1,1
density50,density50,1000,in_distribution,7,1,success,544,18.1,1,1,1.6225401183362784,49.64217186325537,1,1,1,1,1
density50,density50,1000,in_distribution,8,1,success,873,29.067,1,1,0.7906127839504897,50.05868371518954,1,1,1,1,1
density50,density50,1000,in_distribution,9,1,success,503,16.733,1,1,2.5532709678720487,49.2542976887787,1,1,1,2,2
density50,density50,1000,in_distribution,10,1,success,801,26.667,1,1,2.2214183792486573,49.429781936846666,1,1,1,1,1
density50,density50,1000,in_distribution,11,1,success,551,18.333,1,1,0.3687997530341498,52.68682790929189,1,1,1,1,1
